hash,evaluator,answer,evaluator_type,start_time,end_time,duration,fluency,adequacy
879a417739f6bbdf6a6dc4103bbf2dee1c3a6df4,Expert 1,97,Student,2025-03-01T21:52:40.87Z,2025-03-01T21:52:56.54Z,15.67,,
879a417739f6bbdf6a6dc4103bbf2dee1c3a6df4,Expert 3,65,Student,2025-03-01T22:43:58.127Z,2025-03-01T22:44:34.505Z,36.378,,
2fbb1126373ab74cee5fe2add94a1cb1e753c326,Expert 2,88,Student,2025-03-01T09:35:41.615Z,2025-03-01T09:35:52.548Z,10.933,,
2fbb1126373ab74cee5fe2add94a1cb1e753c326,Expert 1,95,Student,2025-03-01T21:54:31.445Z,2025-03-01T21:54:42.539Z,11.094,,
2fbb1126373ab74cee5fe2add94a1cb1e753c326,Expert 3,67,Student,2025-03-01T22:16:25.673Z,2025-03-01T22:16:44.273Z,18.6,,
76c76bb280987469d38fceee3fc9a5f775df8d7e,Expert 2,34,Student,2025-03-01T09:14:12.455Z,2025-03-01T09:14:26.497Z,14.042,,
76c76bb280987469d38fceee3fc9a5f775df8d7e,Expert 1,76,Student,2025-03-01T21:49:09.981Z,2025-03-01T21:49:38.185Z,28.204,,
76c76bb280987469d38fceee3fc9a5f775df8d7e,Expert 3,64,Student,2025-03-01T22:20:01.303Z,2025-03-01T22:21:04.605Z,63.302,,
33248398de2a6d36fcad0a2087278935677f5430,Expert 2,38,Student,2025-03-01T09:13:20.804Z,2025-03-01T09:13:25.648Z,4.844,,
33248398de2a6d36fcad0a2087278935677f5430,Expert 1,76,Student,2025-03-01T21:46:25.494Z,2025-03-01T21:46:34.061Z,8.567,,
33248398de2a6d36fcad0a2087278935677f5430,Expert 3,55,Student,2025-03-01T22:31:53.321Z,2025-03-01T22:32:27.033Z,33.712,,
0eb4dac1005758d358f9bedb9f05e6ff90608f2b,Expert 2,48,Student,2025-03-01T08:32:57.985Z,2025-03-01T08:33:05.92Z,7.935,,
0eb4dac1005758d358f9bedb9f05e6ff90608f2b,Expert 1,43,Student,2025-03-01T21:55:13.16Z,2025-03-01T21:55:19.645Z,6.485,,
0eb4dac1005758d358f9bedb9f05e6ff90608f2b,Expert 3,60,Student,2025-03-01T21:58:53.475Z,2025-03-01T21:59:18.175Z,24.7,,
dd02bbc9c837713ec897c6d1381b0120f375b6c2,Expert 2,92,Student,2025-03-01T10:30:31.492Z,2025-03-01T10:30:40.67Z,9.178,,
dd02bbc9c837713ec897c6d1381b0120f375b6c2,Expert 3,69,Student,2025-03-01T22:59:48.342Z,2025-03-01T23:00:13.562Z,25.22,,
dd02bbc9c837713ec897c6d1381b0120f375b6c2,Expert 1,94,Student,2025-03-01T23:03:09.946Z,2025-03-01T23:03:14.073Z,4.127,,
5b69ba988b4260adf1f70454a43cda4d62249f26,Expert 2,95,Student,2025-03-01T10:12:28.462Z,2025-03-01T10:12:38.71Z,10.248,,
5b69ba988b4260adf1f70454a43cda4d62249f26,Expert 1,96,Student,2025-03-01T23:01:30.724Z,2025-03-01T23:01:37.745Z,7.021,,
5b69ba988b4260adf1f70454a43cda4d62249f26,Expert 3,55,Student,2025-03-02T00:13:48.815Z,2025-03-02T00:14:37.185Z,48.37,,
e9010ca4b313bd7e8604ce3049d6f5014c11c8f2,Expert 2,81,Student,2025-03-01T10:10:32.92Z,2025-03-01T10:10:47.26Z,14.34,,
e9010ca4b313bd7e8604ce3049d6f5014c11c8f2,Expert 1,96,Student,2025-03-01T22:57:08.841Z,2025-03-01T22:57:19.753Z,10.912,,
e9010ca4b313bd7e8604ce3049d6f5014c11c8f2,Expert 3,87,Student,2025-03-02T00:45:37.455Z,2025-03-02T00:46:04.891Z,27.436,,
9a4ce16b8d1e962f94e2a8945b6d773bd6b59d6d,Expert 2,99,Student,2025-03-01T10:20:41.186Z,2025-03-01T10:20:51.898Z,10.712,,
9a4ce16b8d1e962f94e2a8945b6d773bd6b59d6d,Expert 1,97,Student,2025-03-01T22:39:34.341Z,2025-03-01T22:39:39.326Z,4.985,,
9a4ce16b8d1e962f94e2a8945b6d773bd6b59d6d,Expert 3,94,Student,2025-03-01T23:46:12.927Z,2025-03-01T23:46:28.239Z,15.312,,
52744b81b0de7b9bcb641c126f4e588ae21f5b77,Expert 2,37,Student,2025-03-01T09:53:04.986Z,2025-03-01T09:53:13.224Z,8.238,,
52744b81b0de7b9bcb641c126f4e588ae21f5b77,Expert 3,68,Student,2025-03-01T22:53:24.894Z,2025-03-01T22:54:19.004Z,54.11,,
52744b81b0de7b9bcb641c126f4e588ae21f5b77,Expert 1,96,Student,2025-03-01T23:06:06.02Z,2025-03-01T23:06:14.064Z,8.044,,
178fa37efafd58164a2f8e8ee860b580e6bcf7b3,Expert 2,17,Student,2025-03-01T10:07:13.997Z,2025-03-01T10:07:20.892Z,6.895,,
178fa37efafd58164a2f8e8ee860b580e6bcf7b3,Expert 1,63,Student,2025-03-01T23:00:51.389Z,2025-03-01T23:00:58.52Z,7.131,,
178fa37efafd58164a2f8e8ee860b580e6bcf7b3,Expert 3,35,Student,2025-03-01T23:00:36.428Z,2025-03-01T23:01:02.343Z,25.915,,
524eda58d4acaa66c5c406a5e4b03a180f795b79,Expert 2,100,Student,2025-03-01T09:55:28.045Z,2025-03-01T09:55:32.68Z,4.635,,
524eda58d4acaa66c5c406a5e4b03a180f795b79,Expert 1,97,Student,2025-03-01T22:31:07.583Z,2025-03-01T22:31:12.247Z,4.664,,
524eda58d4acaa66c5c406a5e4b03a180f795b79,Expert 3,68,Student,2025-03-01T23:50:22.526Z,2025-03-01T23:50:36.492Z,13.966,,
c526a3cd729a7f1a2ff6f6c6e1ea7112870fabf4,Expert 2,41,Student,2025-03-01T10:36:45.542Z,2025-03-01T10:36:56.007Z,10.465,,
c526a3cd729a7f1a2ff6f6c6e1ea7112870fabf4,Expert 1,97,Student,2025-03-01T22:47:42.967Z,2025-03-01T22:47:47.934Z,4.967,,
c526a3cd729a7f1a2ff6f6c6e1ea7112870fabf4,Expert 3,48,Student,2025-03-02T00:01:37.419Z,2025-03-02T00:02:14.995Z,37.576,,
e5f907600efedf74ecd4e16e0726e867dce24723,Expert 2,93,Student,2025-03-01T10:31:53.931Z,2025-03-01T10:35:11.445Z,197.514,,
e5f907600efedf74ecd4e16e0726e867dce24723,Expert 1,79,Student,2025-03-01T22:32:30.132Z,2025-03-01T22:32:41.961Z,11.829,,
e5f907600efedf74ecd4e16e0726e867dce24723,Expert 3,49,Student,2025-03-02T00:26:00.036Z,2025-03-02T00:27:40.348Z,100.312,,
dd4e7ad7a086cca50c304fa48f0d63acef501b70,Expert 2,81,Student,2025-03-01T10:30:47.796Z,2025-03-01T10:30:54.26Z,6.464,,
dd4e7ad7a086cca50c304fa48f0d63acef501b70,Expert 1,97,Student,2025-03-01T22:57:52.85Z,2025-03-01T22:57:59.239Z,6.389,,
dd4e7ad7a086cca50c304fa48f0d63acef501b70,Expert 3,67,Student,2025-03-01T23:52:41.327Z,2025-03-01T23:53:00.146Z,18.819,,
028285cd8ea3650c692b577128e5695bc695f65f,Expert 2,68,Student,2025-03-01T09:52:48.571Z,2025-03-01T09:53:04.853Z,16.282,,
028285cd8ea3650c692b577128e5695bc695f65f,Expert 1,94,Student,2025-03-01T22:40:55.921Z,2025-03-01T22:41:58.301Z,62.38,,
028285cd8ea3650c692b577128e5695bc695f65f,Expert 3,50,Student,2025-03-01T23:10:39.369Z,2025-03-01T23:11:37.176Z,57.807,,
026a87203f9560006280d25991d7369845fd668b,Expert 2,92,Student,2025-03-01T10:25:29.377Z,2025-03-01T10:25:38.245Z,8.868,,
026a87203f9560006280d25991d7369845fd668b,Expert 1,93,Student,2025-03-01T23:09:42.687Z,2025-03-01T23:10:12.869Z,30.182,,
026a87203f9560006280d25991d7369845fd668b,Expert 3,50,Student,2025-03-02T00:31:09.599Z,2025-03-02T00:31:44.23Z,34.631,,
76af39b0e2956dd2e0e3abe9bed5c8d598f96bc4,Expert 2,65,Student,2025-03-01T09:54:43.748Z,2025-03-01T09:55:02.325Z,18.577,,
76af39b0e2956dd2e0e3abe9bed5c8d598f96bc4,Expert 1,73,Student,2025-03-01T22:52:18.765Z,2025-03-01T22:52:33.718Z,14.953,,
76af39b0e2956dd2e0e3abe9bed5c8d598f96bc4,Expert 3,10,Student,2025-03-02T00:35:38.149Z,2025-03-02T00:36:00.119Z,21.97,,
97b3127fac5bbd209a6b0cf1697d59c4ec72cc26,Expert 2,74,Student,2025-03-01T09:56:40.346Z,2025-03-01T09:56:50.034Z,9.688,,
97b3127fac5bbd209a6b0cf1697d59c4ec72cc26,Expert 1,97,Student,2025-03-01T22:37:32.468Z,2025-03-01T22:37:39.176Z,6.708,,
97b3127fac5bbd209a6b0cf1697d59c4ec72cc26,Expert 3,68,Student,2025-03-01T23:52:22.767Z,2025-03-01T23:52:41.207Z,18.44,,
af2b64a603f0c7a9c27482f435417aae289ad230,Expert 2,59,Student,2025-03-01T09:58:06.795Z,2025-03-01T09:58:12.829Z,6.034,,
af2b64a603f0c7a9c27482f435417aae289ad230,Expert 1,96,Student,2025-03-01T23:06:20.26Z,2025-03-01T23:06:25.864Z,5.604,,
af2b64a603f0c7a9c27482f435417aae289ad230,Expert 3,47,Student,2025-03-01T23:07:24.105Z,2025-03-01T23:07:44.131Z,20.026,,
2d67968ec039d92321bb0dd45edf5e40283422c8,Expert 2,87,Student,2025-03-01T10:12:17.259Z,2025-03-01T10:12:28.319Z,11.06,,
2d67968ec039d92321bb0dd45edf5e40283422c8,Expert 1,80,Student,2025-03-01T22:59:41.85Z,2025-03-01T22:59:52.013Z,10.163,,
2d67968ec039d92321bb0dd45edf5e40283422c8,Expert 3,67,Student,2025-03-02T00:19:41.864Z,2025-03-02T00:20:24.594Z,42.73,,
7376e654bd15452119a191573d7993c691f722fe,Expert 2,100,Student,2025-03-01T10:19:35.278Z,2025-03-01T10:19:39.437Z,4.159,,
7376e654bd15452119a191573d7993c691f722fe,Expert 1,97,Student,2025-03-01T22:46:09.065Z,2025-03-01T22:46:16.42Z,7.355,,
7376e654bd15452119a191573d7993c691f722fe,Expert 3,90,Student,2025-03-01T23:36:44.227Z,2025-03-01T23:36:55.689Z,11.462,,
9dec0a71790ff51afb5e71647e837d72da3fefe1,Expert 2,63,Student,2025-03-01T10:21:52.371Z,2025-03-01T10:22:08.335Z,15.964,,
9dec0a71790ff51afb5e71647e837d72da3fefe1,Expert 1,67,Student,2025-03-01T22:28:09.033Z,2025-03-01T22:28:26.999Z,17.966,,
9dec0a71790ff51afb5e71647e837d72da3fefe1,Expert 3,64,Student,2025-03-01T22:48:30.426Z,2025-03-01T22:49:02.906Z,32.48,,
6732d65ee083db463495f5002f1e2ed6816d401e,Expert 2,72,Student,2025-03-01T10:16:49.707Z,2025-03-01T10:17:02.25Z,12.543,,
6732d65ee083db463495f5002f1e2ed6816d401e,Expert 1,95,Student,2025-03-01T22:41:58.425Z,2025-03-01T22:42:04.412Z,5.987,,
6732d65ee083db463495f5002f1e2ed6816d401e,Expert 3,68,Student,2025-03-01T23:18:36.421Z,2025-03-01T23:18:49.818Z,13.397,,
0c19f87314fd7b1a58a2d0a47e81f98cac2771b4,Expert 2,100,Student,2025-03-01T09:55:12.284Z,2025-03-01T09:55:20.67Z,8.386,,
0c19f87314fd7b1a58a2d0a47e81f98cac2771b4,Expert 1,97,Student,2025-03-01T23:01:50.715Z,2025-03-01T23:01:57.695Z,6.98,,
0c19f87314fd7b1a58a2d0a47e81f98cac2771b4,Expert 3,55,Student,2025-03-02T00:23:23.172Z,2025-03-02T00:23:48.905Z,25.733,,
68f16001979b161e4143c38bccfa02c80cba9b41,Expert 2,100,Student,2025-03-01T10:11:47.559Z,2025-03-01T10:11:50.27Z,2.711,,
68f16001979b161e4143c38bccfa02c80cba9b41,Expert 1,97,Student,2025-03-01T22:47:37.547Z,2025-03-01T22:47:42.849Z,5.302,,
68f16001979b161e4143c38bccfa02c80cba9b41,Expert 3,95,Student,2025-03-02T00:15:52.715Z,2025-03-02T00:16:03.524Z,10.809,,
948e53aa5d684810ea565fcf5e6cddcc1116e944,Expert 2,71,Student,2025-03-01T10:09:00.635Z,2025-03-01T10:09:22.334Z,21.699,,
948e53aa5d684810ea565fcf5e6cddcc1116e944,Expert 1,68,Student,2025-03-01T23:08:04.524Z,2025-03-01T23:08:16.147Z,11.623,,
948e53aa5d684810ea565fcf5e6cddcc1116e944,Expert 3,63,Student,2025-03-02T00:41:21.4Z,2025-03-02T00:41:57.456Z,36.056,,
14f3741f0bc1225948dcf2b94759dc543243b2fb,Expert 2,43,Student,2025-03-01T10:16:26.033Z,2025-03-01T10:16:44.446Z,18.413,,
14f3741f0bc1225948dcf2b94759dc543243b2fb,Expert 1,96,Student,2025-03-01T22:57:43.294Z,2025-03-01T22:57:52.743Z,9.449,,
14f3741f0bc1225948dcf2b94759dc543243b2fb,Expert 3,68,Student,2025-03-02T00:07:56.909Z,2025-03-02T00:09:37.277Z,100.368,,
fa35784041a884070789d30fd365d61920ab6ea9,Expert 2,86,Student,2025-03-01T10:09:48.51Z,2025-03-01T10:10:07.105Z,18.595,,
fa35784041a884070789d30fd365d61920ab6ea9,Expert 1,81,Student,2025-03-01T23:02:17.818Z,2025-03-01T23:02:41.707Z,23.889,,
fa35784041a884070789d30fd365d61920ab6ea9,Expert 3,90,Student,2025-03-01T23:24:36.654Z,2025-03-01T23:25:27.79Z,51.136,,
bdef84ce6ca276a28e4c9bce00c83d02c8491066,Expert 2,61,Student,2025-03-01T10:00:50.444Z,2025-03-01T10:01:17.731Z,27.287,,
bdef84ce6ca276a28e4c9bce00c83d02c8491066,Expert 1,92,Student,2025-03-01T22:57:35.964Z,2025-03-01T22:57:43.166Z,7.202,,
bdef84ce6ca276a28e4c9bce00c83d02c8491066,Expert 3,50,Student,2025-03-01T23:45:17.396Z,2025-03-01T23:45:48.475Z,31.079,,
a809ae6b2d8a9ff09956c23fdff5e4e43c547422,Expert 2,55,Student,2025-03-01T10:28:11.172Z,2025-03-01T10:28:34.036Z,22.864,,
a809ae6b2d8a9ff09956c23fdff5e4e43c547422,Expert 1,87,Student,2025-03-01T22:57:19.937Z,2025-03-01T22:57:35.875Z,15.938,,
a809ae6b2d8a9ff09956c23fdff5e4e43c547422,Expert 3,50,Student,2025-03-02T00:37:38.53Z,2025-03-02T00:38:17.054Z,38.524,,
5a216c9a2e97c03d914aa46f0c991f71670e4994,Expert 2,94,Student,2025-03-01T09:57:01.147Z,2025-03-01T09:57:20.702Z,19.555,,
5a216c9a2e97c03d914aa46f0c991f71670e4994,Expert 1,87,Student,2025-03-01T22:31:12.358Z,2025-03-01T22:31:22.113Z,9.755,,
5a216c9a2e97c03d914aa46f0c991f71670e4994,Expert 3,60,Student,2025-03-02T00:02:15.08Z,2025-03-02T00:02:39.456Z,24.376,,
6cfd852a2b2ad49df219ab4e1f291e072b9b5e19,Expert 2,20,Student,2025-03-01T09:51:58.08Z,2025-03-01T09:52:05.122Z,7.042,,
6cfd852a2b2ad49df219ab4e1f291e072b9b5e19,Expert 1,79,Student,2025-03-01T22:48:49.244Z,2025-03-01T22:49:02.115Z,12.871,,
6cfd852a2b2ad49df219ab4e1f291e072b9b5e19,Expert 3,26,Student,2025-03-02T00:17:23.597Z,2025-03-02T00:18:09.954Z,46.357,,
fbbd580602218a463be1f46ed6289efb068ae9f2,Expert 2,100,Student,2025-03-01T09:56:14.275Z,2025-03-01T09:56:18.51Z,4.235,,
fbbd580602218a463be1f46ed6289efb068ae9f2,Expert 1,97,Student,2025-03-01T22:56:58.48Z,2025-03-01T22:57:03.023Z,4.543,,
fbbd580602218a463be1f46ed6289efb068ae9f2,Expert 3,86,Student,2025-03-01T23:57:33.89Z,2025-03-01T23:58:00.748Z,26.858,,
06e4e1392574db07353b1ac6e16970dc01196b33,Expert 2,25,Student,2025-03-01T10:09:30.466Z,2025-03-01T10:09:37.094Z,6.628,,
06e4e1392574db07353b1ac6e16970dc01196b33,Expert 1,7,Student,2025-03-01T22:52:59.107Z,2025-03-01T22:53:10.858Z,11.751,,
06e4e1392574db07353b1ac6e16970dc01196b33,Expert 3,4,Student,2025-03-01T23:53:27.925Z,2025-03-01T23:53:44.479Z,16.554,,
786b59baccb25433ab104ebed3b6591deaf58d45,Expert 2,26,Student,2025-03-01T10:19:52.051Z,2025-03-01T10:20:11.616Z,19.565,,
786b59baccb25433ab104ebed3b6591deaf58d45,Expert 1,87,Student,2025-03-01T22:55:49.702Z,2025-03-01T22:56:00.713Z,11.011,,
786b59baccb25433ab104ebed3b6591deaf58d45,Expert 3,55,Student,2025-03-02T00:00:54.076Z,2025-03-02T00:01:37.299Z,43.223,,
74af4d1a59e6b86e2ff912c49ab0e277ef16c1aa,Expert 2,87,Student,2025-03-01T10:22:29.005Z,2025-03-01T10:22:40.735Z,11.73,,
74af4d1a59e6b86e2ff912c49ab0e277ef16c1aa,Expert 1,90,Student,2025-03-01T23:10:12.977Z,2025-03-01T23:10:19.802Z,6.825,,
74af4d1a59e6b86e2ff912c49ab0e277ef16c1aa,Expert 3,69,Student,2025-03-01T23:59:16.454Z,2025-03-01T23:59:32.238Z,15.784,,
dac6e8547443a16d7c7c73428c48329d88d7d65c,Expert 2,16,Student,2025-03-01T10:12:09.927Z,2025-03-01T10:12:17.109Z,7.182,,
dac6e8547443a16d7c7c73428c48329d88d7d65c,Expert 1,32,Student,2025-03-01T23:04:40.591Z,2025-03-01T23:04:50.707Z,10.116,,
dac6e8547443a16d7c7c73428c48329d88d7d65c,Expert 3,5,Student,2025-03-01T23:33:18.719Z,2025-03-01T23:33:36.992Z,18.273,,
9f5b41bb78f3cfe47deaa8b2e0644b1ce9abe91a,Expert 2,69,Student,2025-03-01T10:25:51.385Z,2025-03-01T10:26:23.785Z,32.4,,
9f5b41bb78f3cfe47deaa8b2e0644b1ce9abe91a,Expert 1,96,Student,2025-03-01T22:31:45.33Z,2025-03-01T22:32:02.504Z,17.174,,
9f5b41bb78f3cfe47deaa8b2e0644b1ce9abe91a,Expert 3,66,Student,2025-03-01T23:26:18.243Z,2025-03-01T23:26:48.449Z,30.206,,
677c09fd1cb5e165b4554158fbce27c9fc7e5692,Expert 2,44,Student,2025-03-01T10:06:20.741Z,2025-03-01T10:06:31.24Z,10.499,,
677c09fd1cb5e165b4554158fbce27c9fc7e5692,Expert 1,95,Student,2025-03-01T22:46:04.295Z,2025-03-01T22:46:08.964Z,4.669,,
677c09fd1cb5e165b4554158fbce27c9fc7e5692,Expert 3,85,Student,2025-03-01T23:40:27.881Z,2025-03-01T23:40:52.907Z,25.026,,
6ce0aaefa81a6268c2f528bd1799c26cc32b65b6,Expert 2,45,Student,2025-03-01T10:03:32.052Z,2025-03-01T10:04:48.175Z,76.123,,
6ce0aaefa81a6268c2f528bd1799c26cc32b65b6,Expert 1,92,Student,2025-03-01T22:53:22.424Z,2025-03-01T22:53:32.673Z,10.249,,
6ce0aaefa81a6268c2f528bd1799c26cc32b65b6,Expert 3,80,Student,2025-03-02T00:05:37.027Z,2025-03-02T00:06:56.559Z,79.532,,
1abab6bc5ddf68a730eabd9f5f6f85658fc53b94,Expert 2,47,Student,2025-03-01T10:19:39.535Z,2025-03-01T10:19:51.89Z,12.355,,
1abab6bc5ddf68a730eabd9f5f6f85658fc53b94,Expert 1,95,Student,2025-03-01T22:31:38.011Z,2025-03-01T22:31:45.186Z,7.175,,
1abab6bc5ddf68a730eabd9f5f6f85658fc53b94,Expert 3,65,Student,2025-03-01T23:02:22.704Z,2025-03-01T23:03:13.925Z,51.221,,
c7c7405ae8cb55c8d762032e0e075fe76cd4c633,Expert 2,67,Student,2025-03-01T10:08:21.215Z,2025-03-01T10:08:52.35Z,31.135,,
c7c7405ae8cb55c8d762032e0e075fe76cd4c633,Expert 3,55,Student,2025-03-01T23:06:43.232Z,2025-03-01T23:07:24.021Z,40.789,,
c7c7405ae8cb55c8d762032e0e075fe76cd4c633,Expert 1,88,Student,2025-03-01T23:09:02.422Z,2025-03-01T23:09:17.979Z,15.557,,
844b89fef440970044adff493188225401199b0f,Expert 2,72,Student,2025-03-01T09:54:26.052Z,2025-03-01T09:54:43.625Z,17.573,,
844b89fef440970044adff493188225401199b0f,Expert 1,96,Student,2025-03-01T23:00:38.548Z,2025-03-01T23:00:45.819Z,7.271,,
844b89fef440970044adff493188225401199b0f,Expert 3,50,Student,2025-03-01T23:34:24.047Z,2025-03-01T23:34:55.651Z,31.604,,
973f0b561bc13214f7932fd128eb234669d3fd49,Expert 2,6,Student,2025-03-01T09:53:33.803Z,2025-03-01T09:53:39.211Z,5.408,,
973f0b561bc13214f7932fd128eb234669d3fd49,Expert 1,66,Student,2025-03-01T22:46:36Z,2025-03-01T22:47:11.388Z,35.388,,
973f0b561bc13214f7932fd128eb234669d3fd49,Expert 3,28,Student,2025-03-01T22:50:05.484Z,2025-03-01T22:50:32.315Z,26.831,,
8f15a19f19cb1bcaef07f89c03af33d032a9cfcc,Expert 2,66,Student,2025-03-01T10:07:57.189Z,2025-03-01T10:08:21.088Z,23.899,,
8f15a19f19cb1bcaef07f89c03af33d032a9cfcc,Expert 1,67,Student,2025-03-01T23:00:11.374Z,2025-03-01T23:00:32.353Z,20.979,,
8f15a19f19cb1bcaef07f89c03af33d032a9cfcc,Expert 3,58,Student,2025-03-01T23:16:11.207Z,2025-03-01T23:16:59.388Z,48.181,,
5530ecaa590332062e60c111c32ef1a2b58f19ce,Expert 2,73,Student,2025-03-01T10:25:07.312Z,2025-03-01T10:25:24.301Z,16.989,,
5530ecaa590332062e60c111c32ef1a2b58f19ce,Expert 1,92,Student,2025-03-01T22:53:32.803Z,2025-03-01T22:53:44.726Z,11.923,,
5530ecaa590332062e60c111c32ef1a2b58f19ce,Expert 3,67,Student,2025-03-01T22:56:07.545Z,2025-03-01T22:56:38.33Z,30.785,,
3d60c8f8feca917160d787010bbfeebc28eb493c,Expert 2,5,Student,2025-03-01T09:58:01.118Z,2025-03-01T09:58:06.668Z,5.55,,
3d60c8f8feca917160d787010bbfeebc28eb493c,Expert 1,34,Student,2025-03-01T22:29:41.706Z,2025-03-01T22:29:55.121Z,13.415,,
3d60c8f8feca917160d787010bbfeebc28eb493c,Expert 3,35,Student,2025-03-01T22:49:23.61Z,2025-03-01T22:50:05.349Z,41.739,,
8e2eb37e7a08b7446fe58d7c2a152397ee4c6769,Expert 2,43,Student,2025-03-01T10:24:24.518Z,2025-03-01T10:24:50.297Z,25.779,,
8e2eb37e7a08b7446fe58d7c2a152397ee4c6769,Expert 1,83,Student,2025-03-01T22:34:33.293Z,2025-03-01T22:34:48.473Z,15.18,,
8e2eb37e7a08b7446fe58d7c2a152397ee4c6769,Expert 3,50,Student,2025-03-01T22:52:33.8Z,2025-03-01T22:53:24.77Z,50.97,,
e336656105574f313527ff331fa00764443ab7d8,Expert 2,23,Student,2025-03-01T09:56:04.973Z,2025-03-01T09:56:14.12Z,9.147,,
e336656105574f313527ff331fa00764443ab7d8,Expert 1,72,Student,2025-03-01T22:51:25.445Z,2025-03-01T22:51:43.942Z,18.497,,
e336656105574f313527ff331fa00764443ab7d8,Expert 3,60,Student,2025-03-01T23:40:53.028Z,2025-03-01T23:41:48.963Z,55.935,,
940ca96d210e50163d7f110b79c45e5c78961eff,Expert 2,93,Student,2025-03-01T10:22:08.484Z,2025-03-01T10:22:25.475Z,16.991,,
940ca96d210e50163d7f110b79c45e5c78961eff,Expert 1,96,Student,2025-03-01T22:59:01.655Z,2025-03-01T22:59:12.4Z,10.745,,
940ca96d210e50163d7f110b79c45e5c78961eff,Expert 3,66,Student,2025-03-01T22:58:51.584Z,2025-03-01T22:59:48.227Z,56.643,,
ae1283e151beac8b1cec137a1415bdd6421ac8ab,Expert 2,48,Student,2025-03-01T09:58:12.946Z,2025-03-01T09:58:37.301Z,24.355,,
ae1283e151beac8b1cec137a1415bdd6421ac8ab,Expert 1,96,Student,2025-03-01T22:49:57.421Z,2025-03-01T22:50:07.848Z,10.427,,
ae1283e151beac8b1cec137a1415bdd6421ac8ab,Expert 3,76,Student,2025-03-02T00:02:39.577Z,2025-03-02T00:04:05.435Z,85.858,,
7be27a850e3aae8e5b2c659cfe94f320c47a8913,Expert 2,100,Student,2025-03-01T10:18:09.356Z,2025-03-01T10:18:16.858Z,7.502,,
7be27a850e3aae8e5b2c659cfe94f320c47a8913,Expert 1,96,Student,2025-03-01T22:39:28.175Z,2025-03-01T22:39:34.223Z,6.048,,
7be27a850e3aae8e5b2c659cfe94f320c47a8913,Expert 3,93,Student,2025-03-01T23:20:27.814Z,2025-03-01T23:20:44.61Z,16.796,,
fd1486556d90d86d331b4fc4b80a383668e437c9,Expert 2,100,Student,2025-03-01T09:57:30.301Z,2025-03-01T09:57:36.674Z,6.373,,
fd1486556d90d86d331b4fc4b80a383668e437c9,Expert 1,95,Student,2025-03-01T22:56:38.842Z,2025-03-01T22:56:45.567Z,6.725,,
fd1486556d90d86d331b4fc4b80a383668e437c9,Expert 3,93,Student,2025-03-01T23:45:48.568Z,2025-03-01T23:46:12.807Z,24.239,,
d5969d7c372f4204adec13a82af90a396b86904f,Expert 2,89,Student,2025-03-01T09:55:20.809Z,2025-03-01T09:55:27.944Z,7.135,,
d5969d7c372f4204adec13a82af90a396b86904f,Expert 1,94,Student,2025-03-01T22:44:05.666Z,2025-03-01T22:44:15.019Z,9.353,,
d5969d7c372f4204adec13a82af90a396b86904f,Expert 3,68,Student,2025-03-01T23:11:37.298Z,2025-03-01T23:12:04.135Z,26.837,,
b85c5e0dd860cced371f80ec7c3642d4d8a8dccf,Expert 2,6,Student,2025-03-01T10:27:12.955Z,2025-03-01T10:27:20.606Z,7.651,,
b85c5e0dd860cced371f80ec7c3642d4d8a8dccf,Expert 1,9,Student,2025-03-01T23:06:25.95Z,2025-03-01T23:06:33.747Z,7.797,,
b85c5e0dd860cced371f80ec7c3642d4d8a8dccf,Expert 3,4,Student,2025-03-02T00:00:15.512Z,2025-03-02T00:00:27.743Z,12.231,,
7cadf4089358465625975004263aee218b5ef87e,Expert 2,43,Student,2025-03-01T10:15:09.085Z,2025-03-01T10:15:17.918Z,8.833,,
7cadf4089358465625975004263aee218b5ef87e,Expert 1,79,Student,2025-03-01T23:08:39.867Z,2025-03-01T23:08:54.565Z,14.698,,
7cadf4089358465625975004263aee218b5ef87e,Expert 3,50,Student,2025-03-02T00:27:40.445Z,2025-03-02T00:28:54.432Z,73.987,,
4967f321a1d0f3e70d2f69858ddfd3ecc18793de,Expert 2,88,Student,2025-03-01T10:13:54.83Z,2025-03-01T10:14:12.821Z,17.991,,
4967f321a1d0f3e70d2f69858ddfd3ecc18793de,Expert 1,93,Student,2025-03-01T22:43:00.461Z,2025-03-01T22:43:10.562Z,10.101,,
4967f321a1d0f3e70d2f69858ddfd3ecc18793de,Expert 3,67,Student,2025-03-01T23:48:56.145Z,2025-03-01T23:49:25.229Z,29.084,,
ad66d76049f2a8dcaf9dba95253e1c0d304b828a,Expert 2,96,Student,2025-03-01T09:57:20.862Z,2025-03-01T09:57:30.139Z,9.277,,
ad66d76049f2a8dcaf9dba95253e1c0d304b828a,Expert 1,94,Student,2025-03-01T22:59:12.489Z,2025-03-01T22:59:18.046Z,5.557,,
ad66d76049f2a8dcaf9dba95253e1c0d304b828a,Expert 3,76,Student,2025-03-01T23:26:00.285Z,2025-03-01T23:26:18.119Z,17.834,,
6190e519c3cc31ce568b6226cb8f5ec710fc6a75,Expert 2,48,Student,2025-03-01T10:14:44.788Z,2025-03-01T10:15:00.351Z,15.563,,
6190e519c3cc31ce568b6226cb8f5ec710fc6a75,Expert 1,96,Student,2025-03-01T22:54:31.641Z,2025-03-01T22:54:39.926Z,8.285,,
