hash,evaluator_type,evaluator,score
76c76bb280987469d38fceee3fc9a5f775df8d7e,model,bicleaner_ai_score,0.772
76da88fa9eebbee40b0b6dd3e35caccde914caa0,model,bicleaner_ai_score,0.775
772bf159801b6e593efc34f0bd942f06598531d3,model,bicleaner_ai_score,0
77b3f250ca0b226f7fe5830a56a5896336501073,model,bicleaner_ai_score,0.77
77db35356118ed694bea7ea6f88f5b3906794a41,model,bicleaner_ai_score,0.742
77ed6564217f1668b8a9e66ad5d4f1da0adc3084,model,bicleaner_ai_score,0.76
786b59baccb25433ab104ebed3b6591deaf58d45,model,bicleaner_ai_score,0.764
78c26754943a165217dc03b8d60dd35ef25aaf31,model,bicleaner_ai_score,0.769
79050668ea67e5002f3981ab670c7daa3a0fad94,model,bicleaner_ai_score,0.579
7984573af8ba53b59e14e25b06bc3f1bffd601bc,model,bicleaner_ai_score,0.755
79a11817f8d4a98307e0824c80868ace5865b093,model,bicleaner_ai_score,0.754
7acab7af1924573bdb069d1313f75643a2b38059,model,bicleaner_ai_score,0.759
7acbf2fa270e2974b849b7443db161f187d81c94,model,bicleaner_ai_score,0.687
7b1b1199d9074b93f3a94be770f42cec03ca106c,model,bicleaner_ai_score,0.775
7b1dbe275c4a2c6f6e5e766d0415154d0bd2f9f2,model,bicleaner_ai_score,0.753
7bb2718a0fab197e0a2ef683016e7d168d2d9bf7,model,bicleaner_ai_score,0.772
7be27a850e3aae8e5b2c659cfe94f320c47a8913,model,bicleaner_ai_score,0.774
7c0612043467eaad9def4b31caf02851aadfe9a5,model,bicleaner_ai_score,0.774
7cadf4089358465625975004263aee218b5ef87e,model,bicleaner_ai_score,0.775
7cb8d092815d8cbfc8eb573959f17706eccbf795,model,bicleaner_ai_score,0.774
7cdeac426487a3667b732e97fc22928c93bad643,model,bicleaner_ai_score,0.462
7d1085dfc45ee68b3831119abded38d6b25b7bfa,model,bicleaner_ai_score,0.71
7d19a7d1f51c00862d47e84405e842a4282e9a5f,model,bicleaner_ai_score,0.759
7d7487e04e516d9b48cf77dedd9b4d72c9ad3ffd,model,bicleaner_ai_score,0.439
7d9408dfccf044b80481097acdd09bd7790ff82e,model,bicleaner_ai_score,0.747
7d99d74253cb89ed8d78affc67e0814c1b7eb210,model,bicleaner_ai_score,0.754
7dd00501cf7148fc5a77efe8f7dd4da42d729d1c,model,bicleaner_ai_score,0.775
7e2a4ff9d24e0ed97bbdaeb8d000303ade385822,model,bicleaner_ai_score,0.753
7e848591ddbdc6322625455ee55321ad246edf8c,model,bicleaner_ai_score,0.77
7ea18bbb2442c0e07a63c7955d2225700e55bff4,model,bicleaner_ai_score,0.447
7f1455fbc789153c3eb6d33eac5680fe635973e9,model,bicleaner_ai_score,0.542
7f2cbe9e70848b20a30e7fec876d676c95139aec,model,bicleaner_ai_score,0.439
7fcd97b629e37c71ede8ac523d4652dba5e18c13,model,bicleaner_ai_score,0.732
802afa81d4a2159f3a2350484efc329b8878c68d,model,bicleaner_ai_score,0.755
8095468049f052f02c66e2c6fea4fa88fd95c99f,model,bicleaner_ai_score,0.518
809b3caf29857829ef87f6162b20b95888c8934d,model,bicleaner_ai_score,0.756
80a3c2302f88b7d69cb268abcdff81100c5fa3a7,model,bicleaner_ai_score,0.767
811f3894bc8c81d2b9c0b2fd7c1307796ce0849b,model,bicleaner_ai_score,0.776
816ff7006d6123b54d3c0d00e475d4b9e57d1ea7,model,bicleaner_ai_score,0.717
817493942a7e083a1fc2e76b96596bb90a4ac586,model,bicleaner_ai_score,0.77
81c58f46e907b6b04fa92607d09e5df331251203,model,bicleaner_ai_score,0.581
81dc4934426641725fb1b1121b6cffe9a17f7c37,model,bicleaner_ai_score,0.715
81de55bd590f467b90074bd2aa7649af69d94c64,model,bicleaner_ai_score,0.773
820d4d36c296e174b9cf212f18d2058b6019b4c8,model,bicleaner_ai_score,0.505
82bac8ec02fdb015b7b3c833de198051b5d06608,model,bicleaner_ai_score,0.773
82d6235fac22f9f16c833d75201d46a4336b1ec8,model,bicleaner_ai_score,0.762
839dd8d0a834ba7c493f07cd9b432241588589a0,model,bicleaner_ai_score,0.771
83d23c6a35d7cadaa100d16ef335b02fc3b8bcb2,model,bicleaner_ai_score,0.539
8410d3d4b1b09f36b0de2dd82a06bb5751d26101,model,bicleaner_ai_score,0
8420ea670f16c1ae9f06766c1098dc5dfdaca16d,model,bicleaner_ai_score,0.769
844b89fef440970044adff493188225401199b0f,model,bicleaner_ai_score,0.77
847d7d0b13b47a8152f4025bf6c94134a4ab7f41,model,bicleaner_ai_score,0.773
84c8ea6984c09539e31c7599467956c85563c664,model,bicleaner_ai_score,0.438
84f372c80cf02b332895d7ac8d403b6b109340bf,model,bicleaner_ai_score,0.75
850f1096ba33bc861164313bf10b9c8d2d6083ed,model,bicleaner_ai_score,0.759
866a4169a36469bd141957d100eb9d6066fab43a,model,bicleaner_ai_score,0
8694aabe9a1aa232e06032cae723f84492b5c7c0,model,bicleaner_ai_score,0.774
86a494e92fcd802d0aa2d9f694bd61ede741a6fe,model,bicleaner_ai_score,0.761
86c40ccddd5122fbe2ff35378ee721dfb4f49a4a,model,bicleaner_ai_score,0.604
86cef2d2351d2b4f3ef855ea8fa932677a6c24c8,model,bicleaner_ai_score,0.682
870511221a136dd6798b977b841c406693b527bb,model,bicleaner_ai_score,0
87322fc4317d1d57eb4b367f785d14b731262e0d,model,bicleaner_ai_score,0.641
879a417739f6bbdf6a6dc4103bbf2dee1c3a6df4,model,bicleaner_ai_score,0.755
87e0fdac10b0d4ad91fa7cd853ca85bd4919d518,model,bicleaner_ai_score,0.584
87e3f4b7e87ba2c03a6c3b96da49fd1b433f52b7,model,bicleaner_ai_score,0.77
89a86aab9a0d10df326a8e96f353e5878e76d654,model,bicleaner_ai_score,0.765
89ac42a7fe4439a1e1f67760708f3e94f03574dd,model,bicleaner_ai_score,0.768
89c4a122a8376801acefcbfbff8bc9d8840f1e16,model,bicleaner_ai_score,0.749
8a00ce7b4498d8ab675a5aac3df18a98329e486e,model,bicleaner_ai_score,0.737
8af86ee0a6a71ac2404422668bb2e0c7144e8f25,model,bicleaner_ai_score,0.769
8afc94ec777297fb135510ead03875f1620cd154,model,bicleaner_ai_score,0.774
8b383df9f61ef668700db1946986fd9b7e26d334,model,bicleaner_ai_score,0.556
8b70545642cdaf045d34aba9eb1b427d244be8cb,model,bicleaner_ai_score,0.44
8b728017fb2cd21ead1187aa79feb03c2fc42b91,model,bicleaner_ai_score,0.506
8bb06c2cbfe1bd099f6445ebe980755d6abcd827,model,bicleaner_ai_score,0.766
8c0b2bdd79e8ffa37e9465d247cc653ea502ba0b,model,bicleaner_ai_score,0.769
8c681f138869666c01a9c149764f0dc381a5917c,model,bicleaner_ai_score,0.763
8cdae10537878476fbe2b84ea51526a7a87a5762,model,bicleaner_ai_score,0.741
8d7a815fa6e50f38151eb57f6524c99ca7d2f9fb,model,bicleaner_ai_score,0.767
8d96bc4a573d9f8a43b44b650fb63e022d0a5329,model,bicleaner_ai_score,0.439
8d99627a9b05a6a05c84cd3afd2ee8ebbe60c1f0,model,bicleaner_ai_score,0.767
8db50efe8062e579537c5235524b17d60026a407,model,bicleaner_ai_score,0.77
8e2eb37e7a08b7446fe58d7c2a152397ee4c6769,model,bicleaner_ai_score,0.757
8e593973388399639eabb0c34b1556b54a26e47a,model,bicleaner_ai_score,0.747
8e8fd49a9734804f4334ecd15ba615eb6f317bf3,model,bicleaner_ai_score,0
8f15a19f19cb1bcaef07f89c03af33d032a9cfcc,model,bicleaner_ai_score,0.602
8ffad5ce01f3eca6f0ad37c61162ebdb8c06014c,model,bicleaner_ai_score,0.766
908aaaa922054ede9e07056680346998ae0929c6,model,bicleaner_ai_score,0.524
90f24c1c91e46787ba109caed736cfedb293e45c,model,bicleaner_ai_score,0.774
911f2f825a93e3d27aa26368ad87eb6f54dbcf69,model,bicleaner_ai_score,0.603
91690e37cac6efa7052d9445c964f6bc30f5d5ba,model,bicleaner_ai_score,0.766
91836b79076bfdad7e6629ed21b275a3fa5cd30d,model,bicleaner_ai_score,0.775
9237841c3325714d47158c045c9773e538fd988b,model,bicleaner_ai_score,0.771
92a6a1086db5b6839414653ca40d11353663cf6d,model,bicleaner_ai_score,0
92e1cdab5303143c39211c1a8a5bb78661c8c0a6,model,bicleaner_ai_score,0.731
9306d668079f4202c71221b741e004df6f2e444e,model,bicleaner_ai_score,0.533
9323c63e5368ba99fd44a58845fb914be492153f,model,bicleaner_ai_score,0.758
9373de2a12b3d5c1a6741d2e0355bf613fb8da97,model,bicleaner_ai_score,0.772
940ca96d210e50163d7f110b79c45e5c78961eff,model,bicleaner_ai_score,0.771
948e53aa5d684810ea565fcf5e6cddcc1116e944,model,bicleaner_ai_score,0.774
94cc72dce14026172816ba199a63b338a7ab48f2,model,bicleaner_ai_score,0.755
951938ef77dad27019a6f54b7ee55b166a35e573,model,bicleaner_ai_score,0.753
95c857436753bae3882f6f7e6f5a99ce0016c7d1,model,bicleaner_ai_score,0.74
95f97c38fffc95d8a7fb9eda04fa8548b750d1c8,model,bicleaner_ai_score,0.549
960c4962ae7d01a0d297467dcb6c2efc66a8b15b,model,bicleaner_ai_score,0.579
960d1593ec061fe57d84db73f882d00e51fa155e,model,bicleaner_ai_score,0
96173a3da68bda36f8f1009994a4e7c2f269ef20,model,bicleaner_ai_score,0.772
96d95c1e2af4c3568cffdc310e5e93c37d697300,model,bicleaner_ai_score,0.766
970b0b2d794e9642252c562ccaa6c4029fa64155,model,bicleaner_ai_score,0.762
9723236419333e680a0501e146d84d76f69970fb,model,bicleaner_ai_score,0.667
973f0b561bc13214f7932fd128eb234669d3fd49,model,bicleaner_ai_score,0.536
974caa22e2c86ad8ba5073a3d0530e1f870ab09f,model,bicleaner_ai_score,0.775
974e365b20b72ee7f0e6c6cd1f69a6fc4891e65e,model,bicleaner_ai_score,0.772
97b3127fac5bbd209a6b0cf1697d59c4ec72cc26,model,bicleaner_ai_score,0.439
9800c67c4d73bb9ca75d8d54e75154e9359fdb2a,model,bicleaner_ai_score,0.765
98577d9ca460fc3775ded2cbbcf239d4226027f9,model,bicleaner_ai_score,0.758
98b40a1aac8bdba3cd10bfc3bc5ced9881a39ca5,model,bicleaner_ai_score,0.485
98da4c99a9ac210ba9c4ef7e6d75e77f866bf361,model,bicleaner_ai_score,0.453
98f47229fe5b353fa4e4db73bb2d97d63546018f,model,bicleaner_ai_score,0.729
98f9f26757059772327c22c57e6a61dd635ffe36,model,bicleaner_ai_score,0.755
9947f32bf93c2faa909930f1f47c7572c2a9ba44,model,bicleaner_ai_score,0.767
9960a58f1665446ea2076633c13faf298bd4d043,model,bicleaner_ai_score,0.759
9982acf081bb0e92cef530eef662145da0ff5969,model,bicleaner_ai_score,0.715
99e3bd69c4f074cb5f1245ebb33024a42b983484,model,bicleaner_ai_score,0.691
9a1c480dfed61ec11c278381aa66b0bd65dac3b3,model,bicleaner_ai_score,0.682
9a4ce16b8d1e962f94e2a8945b6d773bd6b59d6d,model,bicleaner_ai_score,0.773
9a88fb66675988d4e3e53f5c4d560b406be16adc,model,bicleaner_ai_score,0.439
9b1300bf13adbf74106d550ced043f7c559984dc,model,bicleaner_ai_score,0
9b6ac8e19de5dac834b702afefc3e7c973e391a9,model,bicleaner_ai_score,0.606
9c614fe01ff0021d39492317cbbea8dd581a3b16,model,bicleaner_ai_score,0.772
9ccc67e37a2df75b8227904c2d88832b44550399,model,bicleaner_ai_score,0.769
9d343d6719b4124d3f760a4a3a879357439ff0fb,model,bicleaner_ai_score,0.478
9d752b5d4a1432d7553476fbd465af5ae3aa3bf4,model,bicleaner_ai_score,0.703
9dd983d834b37190ba0a8e993e1290b0e1351045,model,bicleaner_ai_score,0.602
9dec0a71790ff51afb5e71647e837d72da3fefe1,model,bicleaner_ai_score,0.762
9df764508baadee51374d408011836430453b867,model,bicleaner_ai_score,0.439
9f5b41bb78f3cfe47deaa8b2e0644b1ce9abe91a,model,bicleaner_ai_score,0.773
a02e47b3b09813d2c2cf744337b240ed9b5d24b2,model,bicleaner_ai_score,0.76
a0773bc3abfaaf905ee13f2b989d8d8e77be70b9,model,bicleaner_ai_score,0.771
a0791b1392d79d0b7aa5e4ce8c6a1807a1878aad,model,bicleaner_ai_score,0.771
a12c226d695665706c536efca6a9e9df1d050e45,model,bicleaner_ai_score,0.508
a19fc8e0d9463026b01e2237b418720ca3ce9b09,model,bicleaner_ai_score,0.763
a1b4aeefdf1feb3f16ba30dfac6ddc888fcb20d9,model,bicleaner_ai_score,0.666
a24445327e1e6c399fd3da56df32d59d37a32d38,model,bicleaner_ai_score,0.756
a25e0a034bea78f541c0b097b7c30742c92b3a74,model,bicleaner_ai_score,0.622
a2edb76ef8ee4a58202f0d46eb30d40baa01db5d,model,bicleaner_ai_score,0.588
a34fbb067cbd14cd6a31f48b71723ed4dc0826d9,model,bicleaner_ai_score,0.757
a3c358d94e8dcdac961fd0af1c647e5917f11b3f,model,bicleaner_ai_score,0.773
a3c3cf89f0cdc432c495594d8b4478cc92a28a41,model,bicleaner_ai_score,0.741
a3cbe57f0a37bcc1bbf4392ebd394ea2c33b8afe,model,bicleaner_ai_score,0.723
a41c848b7e85308a6d59d8754b98ecca5c2a496a,model,bicleaner_ai_score,0.451
a4621b4421747e1eeb02f3b5553bc86e958bc942,model,bicleaner_ai_score,0.569
a4c05056fa05c31cd188bb925bd7129a27da63c8,model,bicleaner_ai_score,0
a570791ae346cd4a655e8b9babe6b5814004490c,model,bicleaner_ai_score,0.776
a57b1f61060d71a65ffadf47cd9e1e6e32775a10,model,bicleaner_ai_score,0
a6193af9be59206bfff0be15c3bd68ebaaf34894,model,bicleaner_ai_score,0.766
a63f2ac9d9e92876cf10bcaaac9359fc5dc19928,model,bicleaner_ai_score,0.529
a645da4a68a739b0e75a260be225db5c657d09a0,model,bicleaner_ai_score,0.772
a65f271f1ab821b4b97bf7c9dc7990c01ac1903b,model,bicleaner_ai_score,0.776
a6d09b6180fc68829112be619074f860614d6b0e,model,bicleaner_ai_score,0.753
a6d3d9faa1935f106767724fc62ad990ecfdc7e7,model,bicleaner_ai_score,0.757
a7cdb9493bcf3398169af61bfa15d46a8d7905d7,model,bicleaner_ai_score,0.768
a8089d829a0eaec23b831d26142e5c6cca905a01,model,bicleaner_ai_score,0.725
a809ae6b2d8a9ff09956c23fdff5e4e43c547422,model,bicleaner_ai_score,0.53
a80d7def3493d223517c0d7d268add2eabbc79ba,model,bicleaner_ai_score,0.766
a85fe9311b3d8819b5b98a750664b73d9e29062d,model,bicleaner_ai_score,0.439
a861081bd228a2833a033c7641331b8da4cf3f75,model,bicleaner_ai_score,0.774
a8b126ad58c3a9f135a99e99ff322542b936fd2c,model,bicleaner_ai_score,0.77
a8cd1ded47af69037096210be864861b551d70d4,model,bicleaner_ai_score,0.711
aa2255a0726d23a5c74a3a902444a96f6b3a9c62,model,bicleaner_ai_score,0.754
aaaa7aabae54e895cbf69d6c73642e9e09524b6c,model,bicleaner_ai_score,0.766
aad932c4541f26a3701a62311c1e5ff4b0dab646,model,bicleaner_ai_score,0.776
ab4cdd2ad313b18a6a2c28f35ba31fcba197438c,model,bicleaner_ai_score,0.769
ac728865d197f6c4df39a8e83b9a303ee6296702,model,bicleaner_ai_score,0.776
ad66d76049f2a8dcaf9dba95253e1c0d304b828a,model,bicleaner_ai_score,0.771
adee43331f7338f0c9c4a72228033be4df4dec86,model,bicleaner_ai_score,0.693
ae1283e151beac8b1cec137a1415bdd6421ac8ab,model,bicleaner_ai_score,0.77
ae2820ffc67733defb10442de981e8942ac9c923,model,bicleaner_ai_score,0.77
ae783a5ee74a975c46411b99e77b93beafe3ef0b,model,bicleaner_ai_score,0
af1c0eeb0a6ca8aa3d40a647071b3ed9704e27a3,model,bicleaner_ai_score,0.776
af2b64a603f0c7a9c27482f435417aae289ad230,model,bicleaner_ai_score,0.756
afdb2efa0b45fbc29e29811bc99e856c934de0ef,model,bicleaner_ai_score,0.724
affab9a235577c4aff1fb28bee7001c64005a0c6,model,bicleaner_ai_score,0.771
b0346634e17603ebbfd5375942399f28ae13d597,model,bicleaner_ai_score,0.464
b054601934791d5b361a33980c7a8bf65e310def,model,bicleaner_ai_score,0.482
b0628b995da51161a4a82bf282d4667334f5239e,model,bicleaner_ai_score,0.767
b07a35682f257d8dd72a3fd1ca9bfa2dc42663de,model,bicleaner_ai_score,0.773
b08aad1464629022ccc95ce0c4e6fc662ae1c213,model,bicleaner_ai_score,0.539
b0f3e51851018d2c7f8f5c7ca5b1970221eaf000,model,bicleaner_ai_score,0.47
b12d74a0c1efaab95de155263fc339a809eaf80e,model,bicleaner_ai_score,0.601
b1392c411fb26a13435222665626b30f97ca3b1b,model,bicleaner_ai_score,0.6
b13ab40de07bf1a3d7c898b41025edc071d45179,model,bicleaner_ai_score,0.757
b2464c2193c0669b93486d394f53fc52cfa27e3e,model,bicleaner_ai_score,0
b2749be01ef623373c363c94262b41639fa1a7cf,model,bicleaner_ai_score,0.716
b2823a6c067844eb1cd386632577de12ec55564c,model,bicleaner_ai_score,0.775
b28fd14764b1b3e0d41dc913bb622f7eef1d8749,model,bicleaner_ai_score,0.465
b2bc619dc48e669f2593bc442ff8d5a859a2e9b4,model,bicleaner_ai_score,0.754
b2ca5f8629a7b5fb2477fa68c53f496a42add35f,model,bicleaner_ai_score,0.765
b328fc73453f760f6e842e2b573eb1ec6cd04ca7,model,bicleaner_ai_score,0.439
b37b2b5b025c577a7480813cb5d21e5211b69375,model,bicleaner_ai_score,0.677
b466d36fe52b190ae7da1e2ec16246f37b027e41,model,bicleaner_ai_score,0.545
b4819d66284ba8ac6d3692af17b68aee61c963b9,model,bicleaner_ai_score,0.516
b4e9a2fafc5f41c180e374a6bc8eb563cebb1968,model,bicleaner_ai_score,0.478
b4eff200fd8cfd311606d53104b4607b6c48ea9b,model,bicleaner_ai_score,0.537
b535a47412d4f62b0aaecfce07fa3a1cf8ca03a3,model,bicleaner_ai_score,0.765
b5a7c7d521ccb75e1dc487863cb3d663b2f1002e,model,bicleaner_ai_score,0.756
b685681c665f6bb8591e6376137a0f23739b1ef5,model,bicleaner_ai_score,0.622
b6f68060cb80924cfe6f34153ca3ad491ec90e36,model,bicleaner_ai_score,0.776
b7389fe705c2940a43e07c9de22b61a2b6c7df45,model,bicleaner_ai_score,0.455
b7896967004f1f431498f335da96196c06eb9029,model,bicleaner_ai_score,0.531
b7a2d0cbdc170b6cf44a5186deb8068a3c757aeb,model,bicleaner_ai_score,0.762
b7b15be52847f34c3f4e89f79916b7f1eef935f7,model,bicleaner_ai_score,0
b7d093ea46ae1c7294264f7dc2a1c6c6e899a894,model,bicleaner_ai_score,0.773
b7ed63e3e839a47424b597fbe9afe34a02f2bff7,model,bicleaner_ai_score,0.638
b85c5e0dd860cced371f80ec7c3642d4d8a8dccf,model,bicleaner_ai_score,0.449
b87d4f00bf501f6f75d6245cd75fdc8e5399fc11,model,bicleaner_ai_score,0.638
b8f6dd7ae7479186d3b97065fdd405fce96b8592,model,bicleaner_ai_score,0.775
b900fbe14a91f99ee038809476147746529eeb7f,model,bicleaner_ai_score,0.448
b9bc681457faf51e41e8b6c34b473380b17f5975,model,bicleaner_ai_score,0
b9ecb675cba911185279d142ea86f1247ee2f723,model,bicleaner_ai_score,0.775
ba4bf54c3c4968ce6e73cb6a03348a18b8780835,model,bicleaner_ai_score,0.77
ba61e17ad9f813bab58a23438fa22b92d3ff4876,model,bicleaner_ai_score,0.724
bb58f4edebd88e642c145866d2f9b69fca840ffc,model,bicleaner_ai_score,0.744
bb9e4dd58a0179b8f2bf12af8cccf24efeb0ff32,model,bicleaner_ai_score,0.775
bc3c0ea07a77158fad82caba8a2c6cc567910e09,model,bicleaner_ai_score,0.705
bc515e0b2e22698ebf2d43848e13530cab176063,model,bicleaner_ai_score,0.693
bd84145f8d2dc4e21a48c3977bf3ea667b92e865,model,bicleaner_ai_score,0.748
bdef84ce6ca276a28e4c9bce00c83d02c8491066,model,bicleaner_ai_score,0.752
be2a0403c02699697d4ae74e9e34e6235065c47e,model,bicleaner_ai_score,0.769
be7a769dfff62216336f188f42d15f9536cc177f,model,bicleaner_ai_score,0.748
be993068ab76d232d566068fb4698e0439ab9263,model,bicleaner_ai_score,0
bea1cd7bbbe650b1f6f8af958cb8625bc9c3867b,model,bicleaner_ai_score,0.583
c050373c67f62d403af007d9eb5d13e0be7e7499,model,bicleaner_ai_score,0.678
c0c98b9e3b09f1e6802dbc745373568ccb6a6f57,model,bicleaner_ai_score,0.775
c0cba93840432e5476f93796ed6222493492293f,model,bicleaner_ai_score,0.767
c18ee24947a7223765862efb5afd70b3f59acb68,model,bicleaner_ai_score,0.768
c1bdaab68b357149b7f382064c6343dc439ff91a,model,bicleaner_ai_score,0.756
c2d2726f8d89d3f3265bbcf4ec41ae071d08bf73,model,bicleaner_ai_score,0.775
c2f272537b75df8c6ce6ca78d4bc2b42bdb78ea5,model,bicleaner_ai_score,0
c377eb8ff288faab7853b1f9f6b8c8013ce2711b,model,bicleaner_ai_score,0
c48d6a447849ec7c7d02502cdba0a1d960ecd4c7,model,bicleaner_ai_score,0.769
c526a3cd729a7f1a2ff6f6c6e1ea7112870fabf4,model,bicleaner_ai_score,0.772
c5c65102d7af89114b01bb1dfa3afb6f62e0b111,model,bicleaner_ai_score,0.759
c5fbe52d4985c864997ff32c9ff986c7685ded1b,model,bicleaner_ai_score,0.73
c7bdb8284c813ae6590f39a0b57adb193cec359c,model,bicleaner_ai_score,0.724
c7c7405ae8cb55c8d762032e0e075fe76cd4c633,model,bicleaner_ai_score,0.448
c83bf411fbe1f734e88266d19f7df0ebeb72477f,model,bicleaner_ai_score,0.758
c85634cf9e18db0e34b8a0a95f5ac377ac9554d7,model,bicleaner_ai_score,0.765
c8c624dbc7c3057ea6e05871ae718ca159be2e49,model,bicleaner_ai_score,0.767
c92eb6937fbb3ce86073e9ab2d17557e39ecbe40,model,bicleaner_ai_score,0.681
c9b6ef480dde0947fa96ab6d62f3b19b8dc30cb1,model,bicleaner_ai_score,0.732
cacb2924a25959b9569b942cadb0831cbc039e26,model,bicleaner_ai_score,0.439
cb61165067f6dc6051bc1309a3f0591283db4b1d,model,bicleaner_ai_score,0.763
cba06a1baab78294bf4dbee0b04fc9475c662e89,model,bicleaner_ai_score,0
cbafdcc72ed819a9f8b44132c97631ea033e5f15,model,bicleaner_ai_score,0.775
cc0b4511f2a4459bd8c219f11b7f4573f9d5fee7,model,bicleaner_ai_score,0.757
cc568d38c06b4101e795410a11cf0c87e2a9d7f0,model,bicleaner_ai_score,0.768
cdd47730cf57e31c9285c8d1d5e756b714b3a82e,model,bicleaner_ai_score,0.771
cdea94f40e03c73dc26c5ab792e5f6a289d60220,model,bicleaner_ai_score,0.736
ce2090b839d7575936982674483ee199e0b52a90,model,bicleaner_ai_score,0.751
cf79d4048efb70c96f8c0303e10503f01694baa5,model,bicleaner_ai_score,0.548
cf9571f8588a92f7298c84edabcc853471e30e2f,model,bicleaner_ai_score,0.719
cf9f2e0669f2afc40a602b68d10dd859a0c6bb8b,model,bicleaner_ai_score,0.764
cfb927e084eb7136f3268d929503f0acc457fa5b,model,bicleaner_ai_score,0.763
d0bf1ae7d1a372128eec87d89e7ab6428eab614d,model,bicleaner_ai_score,0.724
d1a1a80944090dd77baa1f3096e79d16a16bda01,model,bicleaner_ai_score,0.663
d1eceb6e16de9bb30ef5a1090f9639ee86694689,model,bicleaner_ai_score,0.774
d1f91fdddc8395c2822726c219d116ff16c65287,model,bicleaner_ai_score,0.69
d282b1423029bc6d61e936a527755a16d148b1f1,model,bicleaner_ai_score,0.775
d2a4bc97c3bdbeac499f3ede34659ded6398e23d,model,bicleaner_ai_score,0
d2bcdb9a6c5643cadd687e30e258851c1faa0d15,model,bicleaner_ai_score,0.775
d2f14a6a01a708fbf43d640fd24588606b9fc0a2,model,bicleaner_ai_score,0.467
d2fc8b027bf6addfc2ad9b55283b0ac698548233,model,bicleaner_ai_score,0.644
d3579217452bedd5d8363699de053edd6fbce7b0,model,bicleaner_ai_score,0.729
d410695f81b34108d5606efcc44a1fce25e62543,model,bicleaner_ai_score,0.743
d4b0d30d6a00a9fd816ab721d8725bcc4e989022,model,bicleaner_ai_score,0
d4c18139afaac813c7b85c6a3202c198d014a09f,model,bicleaner_ai_score,0.776
d55c3917228dd77647a06768158a39eec16aa95f,model,bicleaner_ai_score,0.595
d5969d7c372f4204adec13a82af90a396b86904f,model,bicleaner_ai_score,0.765
d6a9d7e5b14ef7e67a514bc54b9e7df595558dcb,model,bicleaner_ai_score,0.755
d6bbdf04aa22bf24efa358ed359ba62f3b0141fe,model,bicleaner_ai_score,0.454
d74f21e17df866b6f28c3775b18a6fa96908b87d,model,bicleaner_ai_score,0.738
d842f63bec2c05883b03b7c356e4c186b3f67343,model,bicleaner_ai_score,0.752
d85af8b918be81f48e044d759b1fe041ede65503,model,bicleaner_ai_score,0.76
d86cee21c710e9699c77a746da3eaa3fac8c790a,model,bicleaner_ai_score,0.77
d8f0435a650053ad13c06078b91535e19e426ff2,model,bicleaner_ai_score,0
d99899a7ae75c5168e1618350fd71c32ab0e9fe2,model,bicleaner_ai_score,0.774
d9b5deb24c0ce29dae61acabc49c7a5efdd2e29d,model,bicleaner_ai_score,0.775
dac6e8547443a16d7c7c73428c48329d88d7d65c,model,bicleaner_ai_score,0.439
db536e6b8fb52194e96e1ab0c303df427a250671,model,bicleaner_ai_score,0.773
db714b9d220b9460a013913641ebcd944cf3daf6,model,bicleaner_ai_score,0.772
dbe8a172b4ca9be01ea458cb204b01eac3aa681a,model,bicleaner_ai_score,0.477
dcb78c1ef4e5c9ac865f435705d06ba8e657f509,model,bicleaner_ai_score,0.77
dcc8a1270980858a1977a37b8afe87aad1099b5c,model,bicleaner_ai_score,0.759
dd02bbc9c837713ec897c6d1381b0120f375b6c2,model,bicleaner_ai_score,0.745
dd4e7ad7a086cca50c304fa48f0d63acef501b70,model,bicleaner_ai_score,0.607
dd52d0af5f8bdc96d7faa12b5eca364ce7638f1f,model,bicleaner_ai_score,0.768
dd9bbc9fb2fb299f309d9eed3250a11276975a28,model,bicleaner_ai_score,0.448
de3c232714dfd74bf19ef7d615dd99d18e2ea0fe,model,bicleaner_ai_score,0
df12d705e368f959fcf73a64f38e748973d5efee,model,bicleaner_ai_score,0.771
dfdeefe4f9fd00fe929510ac3593014d981165b3,model,bicleaner_ai_score,0.47
