hash,evaluator,evaluator_type,answer,fluency,adequacy
62d10eef6d9f72c630b79b011433419831198813,gemini-3-flash-preview,llm,,95,85
014908466f9b88ef920f5a337b41691d42fdd7ee,gemini-3-flash-preview,llm,,95,90
b5a7c7d521ccb75e1dc487863cb3d663b2f1002e,gemini-3-flash-preview,llm,,96,100
42e6ff768062c19525334c8b2afedd18358802b0,gemini-3-flash-preview,llm,,95,85
51df3b4fab40b799a9c752b3986e239e36d37d68,gemini-3-flash-preview,llm,,85,100
d9afae27d4a669db6db9df99840b49f8404b5127,gemini-3-flash-preview,llm,,65,95
a7cdb9493bcf3398169af61bfa15d46a8d7905d7,gemini-3-flash-preview,llm,,95,75
f4966fb881ad0befdbe18815ad439cd1aee6da10,gemini-3-flash-preview,llm,,65,25
5bda658268f064d07092af410c7d704295d4eb44,gemini-3-flash-preview,llm,,95,45
fbd60ec3ead4fe409592a8ea3c015a03c59ccdf2,gemini-3-flash-preview,llm,,95,100
34d6689ddb6793791a6c42c53d28eb05fe46b4aa,gemini-3-flash-preview,llm,,92,45
96d95c1e2af4c3568cffdc310e5e93c37d697300,gemini-3-flash-preview,llm,,88,98
b8f6dd7ae7479186d3b97065fdd405fce96b8592,gemini-3-flash-preview,llm,,95,100
c1bdaab68b357149b7f382064c6343dc439ff91a,gemini-3-flash-preview,llm,,95,30
cb61165067f6dc6051bc1309a3f0591283db4b1d,gemini-3-flash-preview,llm,,95,90
b7896967004f1f431498f335da96196c06eb9029,gemini-3-flash-preview,llm,,92,95
57a6d6dec8df8c877accb47a466287af33cc45d0,gemini-3-flash-preview,llm,,85,100
951938ef77dad27019a6f54b7ee55b166a35e573,gemini-3-flash-preview,llm,,98,85
a3c3cf89f0cdc432c495594d8b4478cc92a28a41,gemini-3-flash-preview,llm,,95,85
908aaaa922054ede9e07056680346998ae0929c6,gemini-3-flash-preview,llm,,75,45
772bf159801b6e593efc34f0bd942f06598531d3,gemini-3-flash-preview,llm,,85,90
2c72574904aedcfa4fadf3fe4a186a146243e4fb,gemini-3-flash-preview,llm,,95,70
be7a769dfff62216336f188f42d15f9536cc177f,gemini-3-flash-preview,llm,,98,70
3a243d2b19f92827757c11d930f7af75d0cc6665,gemini-3-flash-preview,llm,,98,95
f2dfcf0bcf9577e02e09998eed771caf82f962e9,gemini-3-flash-preview,llm,,82,70
505c9a01450dec3b6035bdbd4e70b1c2f779480f,gemini-3-flash-preview,llm,,88,98
2618665100be076ad2a4bf4729218161d5e68775,gemini-3-flash-preview,llm,,100,40
b328fc73453f760f6e842e2b573eb1ec6cd04ca7,gemini-3-flash-preview,llm,,30,72
26e9aa666ef48b9084d39a6ef8ebce19aaa49e3d,gemini-3-flash-preview,llm,,90,100
0c6bd822bf1e4a41f46fe8028ac548048f4d8185,gemini-3-flash-preview,llm,,98,95
fe25bcd030f426e30e428fb7ad3057a2d15d6168,gemini-3-flash-preview,llm,,96,98
6d999b0f65e5187f50c6f0b042cc0e21048c6834,gemini-3-flash-preview,llm,,98,65
6bdf17a7a51de0cedba57bde46ecd6260e23d670,gemini-3-flash-preview,llm,,50,95
c8c624dbc7c3057ea6e05871ae718ca159be2e49,gemini-3-flash-preview,llm,,88,78
11fe7d1a450dfc61f64de8b4c3d75b1dacd08e21,gemini-3-flash-preview,llm,,92,98
0c3f576c119b1301a995d1d0fc316277d026cbbb,gemini-3-flash-preview,llm,,100,45
7acbf2fa270e2974b849b7443db161f187d81c94,gemini-3-flash-preview,llm,,85,95
fa5ff1fe2774dcb101a8dd35bbca2669951b4365,gemini-3-flash-preview,llm,,95,60
a12c226d695665706c536efca6a9e9df1d050e45,gemini-3-flash-preview,llm,,95,15
9d343d6719b4124d3f760a4a3a879357439ff0fb,gemini-3-flash-preview,llm,,85,10
2313b3a64feeb241357ad91bcd106fc99cdc5ee9,gemini-3-flash-preview,llm,,92,95
5bd18b45a4f7344f74342d7042d90f2d9b5e3318,gemini-3-flash-preview,llm,,85,65
bc3c0ea07a77158fad82caba8a2c6cc567910e09,gemini-3-flash-preview,llm,,95,30
3beabab67aef1d01f3931edd9df24b1dbfcef619,gemini-3-flash-preview,llm,,65,85
52755fa969d14c9da462da7a4ab72aeddf76677b,gemini-3-flash-preview,llm,,92,95
20f004b98f2a09152440a7d75b03d66ae45bdd60,gemini-3-flash-preview,llm,,98,15
09a09abf254bebadf0414cdec09295097efd0a8e,gemini-3-flash-preview,llm,,100,100
d2fc8b027bf6addfc2ad9b55283b0ac698548233,gemini-3-flash-preview,llm,,65,30
2c54683a48b1d8cd125f8e8bfe9830841296e227,gemini-3-flash-preview,llm,,92,100
b13ab40de07bf1a3d7c898b41025edc071d45179,gemini-3-flash-preview,llm,,88,98
b466d36fe52b190ae7da1e2ec16246f37b027e41,gemini-3-flash-preview,llm,,90,100
ff9bcbd0cebacfd79edd3f378adb7201b45a8328,gemini-3-flash-preview,llm,,96,100
30201c2be158b57c386767db8ac8b74dca3dfb8e,gemini-3-flash-preview,llm,,95,95
9960a58f1665446ea2076633c13faf298bd4d043,gemini-3-flash-preview,llm,,98,98
07d0763ce73e651b06156a36f39611c25c711610,gemini-3-flash-preview,llm,,92,98
624d25fb41f9cf4b55d04c8eb436377c3a45ce6b,gemini-3-flash-preview,llm,,98,45
59ef7fed61892f3648e22a2f1367adb42232fcbf,gemini-3-flash-preview,llm,,98,100
600895147473f1c069d71f01cdd43dc7bfd5e6a1,gemini-3-flash-preview,llm,,98,90
1ce15556a6ecd32e85dba5bb36dde4d76e1c5051,gemini-3-flash-preview,llm,,94,95
eadd5204f1ece5acef73a3463a1415f8d1ca7a5c,gemini-3-flash-preview,llm,,95,88
bc515e0b2e22698ebf2d43848e13530cab176063,gemini-3-flash-preview,llm,,65,75
c050373c67f62d403af007d9eb5d13e0be7e7499,gemini-3-flash-preview,llm,,92,35
fd402cf9179547abfc797792200004d282ad9586,gemini-3-flash-preview,llm,,95,95
234a86a6e06755fa59fa48587df22a9215e1035f,gemini-3-flash-preview,llm,,98,100
0e024aa9a3966aa08067505120a4aa4c81b274af,gemini-3-flash-preview,llm,,42,15
9a88fb66675988d4e3e53f5c4d560b406be16adc,gemini-3-flash-preview,llm,,40,45
b7ed63e3e839a47424b597fbe9afe34a02f2bff7,gemini-3-flash-preview,llm,,90,95
16a765535de47bf3b13ee7a9521c3e4d4bdcd7c6,gemini-3-flash-preview,llm,,88,10
19b74e815da3a183dca72fcbb579ee0ebbacf46c,gemini-3-flash-preview,llm,,96,98
be2a0403c02699697d4ae74e9e34e6235065c47e,gemini-3-flash-preview,llm,,98,98
ec2a3c1ed00ff52458014d33e70c84563bb3a35c,gemini-3-flash-preview,llm,,95,75
f0ee30fe144a887631635f81dd3d60ffa3acccf3,gemini-3-flash-preview,llm,,95,100
40bd0e7275a33375f7b4974d3f5a3d798793b746,gemini-3-flash-preview,llm,,95,95
6faed76ad73112b3c1e977ac3963de31759414c1,gemini-3-flash-preview,llm,,95,85
a8b126ad58c3a9f135a99e99ff322542b936fd2c,gemini-3-flash-preview,llm,,95,95
3127ff82ab8c81ccf8abcb87c45e08822d51e8c9,gemini-3-flash-preview,llm,,100,100
bea1cd7bbbe650b1f6f8af958cb8625bc9c3867b,gemini-3-flash-preview,llm,,98,92
a41c848b7e85308a6d59d8754b98ecca5c2a496a,gemini-3-flash-preview,llm,,95,25
a0791b1392d79d0b7aa5e4ce8c6a1807a1878aad,gemini-3-flash-preview,llm,,95,95
fa889e2afe648e07006fea8dacb7e359190043e7,gemini-3-flash-preview,llm,,95,100
9b1300bf13adbf74106d550ced043f7c559984dc,gemini-3-flash-preview,llm,,15,0
98da4c99a9ac210ba9c4ef7e6d75e77f866bf361,gemini-3-flash-preview,llm,,90,60
4feb51273ee0b31101848b5b60cd0925504f8b2b,gemini-3-flash-preview,llm,,95,30
86c40ccddd5122fbe2ff35378ee721dfb4f49a4a,gemini-3-flash-preview,llm,,90,25
db536e6b8fb52194e96e1ab0c303df427a250671,gemini-3-flash-preview,llm,,96,98
b12d74a0c1efaab95de155263fc339a809eaf80e,gemini-3-flash-preview,llm,,95,40
0b0dc91d76fb30e6accb8b5ad8725da615ad5b88,gemini-3-flash-preview,llm,,95,100
cbafdcc72ed819a9f8b44132c97631ea033e5f15,gemini-3-flash-preview,llm,,80,75
50e22042ea676a4ed7f8bbad8f871e8be6d490e0,gemini-3-flash-preview,llm,,95,75
3b1fc2b6201dfe2a15eaaf211768ca36df6b9a3d,gemini-3-flash-preview,llm,,88,40
0788ddede6418749303137efa2046f012b83ac99,gemini-3-flash-preview,llm,,98,25
03a86e325a4de9a461692f63214e93dd80e5815a,gemini-3-flash-preview,llm,,60,40
850f1096ba33bc861164313bf10b9c8d2d6083ed,gemini-3-flash-preview,llm,,96,95
dbe8a172b4ca9be01ea458cb204b01eac3aa681a,gemini-3-flash-preview,llm,,50,95
78c26754943a165217dc03b8d60dd35ef25aaf31,gemini-3-flash-preview,llm,,100,100
5b0d8cd6028cebb8e7ec2d96c42bebdbd0eb48d4,gemini-3-flash-preview,llm,,96,80
6681e076a045194d31d4b0ec3ff9bb5d0952bc5c,gemini-3-flash-preview,llm,,95,45
e59b1434bea2180244e2c6064b3fd2f7bcc7a4d7,gemini-3-flash-preview,llm,,95,100
3cd2bac553c7e63f5a0735c1fb39a0e27d2a0ca3,gemini-3-flash-preview,llm,,95,100
1a562a389efa0abaa01741fcb3f4db953d8606b9,gemini-3-flash-preview,llm,,68,72
8410d3d4b1b09f36b0de2dd82a06bb5751d26101,gemini-3-flash-preview,llm,,95,100
83d23c6a35d7cadaa100d16ef335b02fc3b8bcb2,gemini-3-flash-preview,llm,,95,40
006d9c4f67a65d9967fada5a33a7bee388e778ea,gemini-3-flash-preview,llm,,95,60
f6391f6f406d73bf364b2d38567a50d20f2f50ea,gemini-3-flash-preview,llm,,95,65
a19fc8e0d9463026b01e2237b418720ca3ce9b09,gemini-3-flash-preview,llm,,98,55
98577d9ca460fc3775ded2cbbcf239d4226027f9,gemini-3-flash-preview,llm,,92,100
d0bf1ae7d1a372128eec87d89e7ab6428eab614d,gemini-3-flash-preview,llm,,95,45
e8ba90529d46927957a57b637d7c2fcd82519f47,gemini-3-flash-preview,llm,,95,50
6dd5a74f64c233a27631332474690437d6bc376b,gemini-3-flash-preview,llm,,95,30
8b70545642cdaf045d34aba9eb1b427d244be8cb,gemini-3-flash-preview,llm,,50,5
a25e0a034bea78f541c0b097b7c30742c92b3a74,gemini-3-flash-preview,llm,,92,98
d4c18139afaac813c7b85c6a3202c198d014a09f,gemini-3-flash-preview,llm,,100,100
9947f32bf93c2faa909930f1f47c7572c2a9ba44,gemini-3-flash-preview,llm,,95,70
87e0fdac10b0d4ad91fa7cd853ca85bd4919d518,gemini-3-flash-preview,llm,,95,5
d3579217452bedd5d8363699de053edd6fbce7b0,gemini-3-flash-preview,llm,,90,85
1380b1bec36fe0c149ff921faafbe8d80373de80,gemini-3-flash-preview,llm,,90,98
a0773bc3abfaaf905ee13f2b989d8d8e77be70b9,gemini-3-flash-preview,llm,,95,100
d842f63bec2c05883b03b7c356e4c186b3f67343,gemini-3-flash-preview,llm,,95,25
418f03b62d50bd11e374c13d7a187a593302d8e3,gemini-3-flash-preview,llm,,95,98
228277422277072584081acbfda85b2628830855,gemini-3-flash-preview,llm,,95,55
b9ecb675cba911185279d142ea86f1247ee2f723,gemini-3-flash-preview,llm,,98,96
46ce62ff3412bd42c5716f561a9f6002f4555041,gemini-3-flash-preview,llm,,90,75
2b0add218d00588b03b8d293aef1d11c64c642a6,gemini-3-flash-preview,llm,,95,98
41f3f9f350e9632b0c0bf639227a1226bb2cfa24,gemini-3-flash-preview,llm,,78,45
b4819d66284ba8ac6d3692af17b68aee61c963b9,gemini-3-flash-preview,llm,,42,90
7e848591ddbdc6322625455ee55321ad246edf8c,gemini-3-flash-preview,llm,,95,90
efb6187d8fd73fa684008ac36d2107ad86a118fe,gemini-3-flash-preview,llm,,98,100
9373de2a12b3d5c1a6741d2e0355bf613fb8da97,gemini-3-flash-preview,llm,,78,92
9306d668079f4202c71221b741e004df6f2e444e,gemini-3-flash-preview,llm,,80,30
0bf76c191f72ef7f084d2d9b836ad4e6246b740b,gemini-3-flash-preview,llm,,95,70
2578e1942d0781637126efbb80d6dd19c624cd65,gemini-3-flash-preview,llm,,75,88
bb58f4edebd88e642c145866d2f9b69fca840ffc,gemini-3-flash-preview,llm,,85,85
1465894633f14090f27598b853f27396bee53f31,gemini-3-flash-preview,llm,,95,30
73dd7fa8e40ea55ee181d1688566f49c95977999,gemini-3-flash-preview,llm,,92,0
e8dc958a57ba075ea5b25a937aa8b33d5b69d969,gemini-3-flash-preview,llm,,72,90
9b6ac8e19de5dac834b702afefc3e7c973e391a9,gemini-3-flash-preview,llm,,92,98
21b213fcbda7666d29ba385cf4aaf9978767875e,gemini-3-flash-preview,llm,,40,60
d6bbdf04aa22bf24efa358ed359ba62f3b0141fe,gemini-3-flash-preview,llm,,92,35
625860f5cec49b1291e769ce25ce945a459658dd,gemini-3-flash-preview,llm,,95,100
820d4d36c296e174b9cf212f18d2058b6019b4c8,gemini-3-flash-preview,llm,,95,15
ff9f264908c223aa3b2676195c45beb64d4a559a,gemini-3-flash-preview,llm,,98,98
369bec129786b1b8b18779e1bdc580baa48d0287,gemini-3-flash-preview,llm,,98,98
afdb2efa0b45fbc29e29811bc99e856c934de0ef,gemini-3-flash-preview,llm,,95,70
6807a3f03af28e8ed7dee4318280409f4b421aae,gemini-3-flash-preview,llm,,45,30
b054601934791d5b361a33980c7a8bf65e310def,gemini-3-flash-preview,llm,,95,15
b900fbe14a91f99ee038809476147746529eeb7f,gemini-3-flash-preview,llm,,95,40
b37b2b5b025c577a7480813cb5d21e5211b69375,gemini-3-flash-preview,llm,,90,55
92e1cdab5303143c39211c1a8a5bb78661c8c0a6,gemini-3-flash-preview,llm,,98,5
63851d693c8ea2f9cda2aa8b2a152b82eaf92624,gemini-3-flash-preview,llm,,88,85
e0b0fe2005abe6b299b20e40a7f5943c6d712879,gemini-3-flash-preview,llm,,95,40
d4b0d30d6a00a9fd816ab721d8725bcc4e989022,gemini-3-flash-preview,llm,,30,45
f898f8c1704e5bddad7d0463972c9f7eafbdc72c,gemini-3-flash-preview,llm,,95,85
f82200c45eb94b387ec5a8710621d0e55d73acb6,gemini-3-flash-preview,llm,,98,100
fccf1f847f5c34540cfed79490371931d6825ff2,gemini-3-flash-preview,llm,,95,35
6bb8fd4fb7b23fb77e661d72ca5ee0165d78e330,gemini-3-flash-preview,llm,,95,75
2be84ad895540667b4cfafae9051e74003c4dc32,gemini-3-flash-preview,llm,,95,100
8bb06c2cbfe1bd099f6445ebe980755d6abcd827,gemini-3-flash-preview,llm,,95,40
839dd8d0a834ba7c493f07cd9b432241588589a0,gemini-3-flash-preview,llm,,95,40
e2537df5381b750f0eb6f8d0f000aa8bc434fed1,gemini-3-flash-preview,llm,,96,90
b7a2d0cbdc170b6cf44a5186deb8068a3c757aeb,gemini-3-flash-preview,llm,,90,95
ec2c7041dfcc2136e9f3e70fee90c7a693e2120c,gemini-3-flash-preview,llm,,98,95
7f1455fbc789153c3eb6d33eac5680fe635973e9,gemini-3-flash-preview,llm,,95,25
dfdeefe4f9fd00fe929510ac3593014d981165b3,gemini-3-flash-preview,llm,,92,25
f8fe21d130448550da5240e4f3749cdf641e163e,gemini-3-flash-preview,llm,,45,60
18cacfa79016389fde0afd28f2b03d60f2907ff3,gemini-3-flash-preview,llm,,85,20
59ef22243a9b96be59d0e6e315d56e4b50b878c9,gemini-3-flash-preview,llm,,95,70
9df764508baadee51374d408011836430453b867,gemini-3-flash-preview,llm,,90,45
7306af179b5d7b27dcea44fe5a1e9e7ce9a8e293,gemini-3-flash-preview,llm,,22,40
9dd983d834b37190ba0a8e993e1290b0e1351045,gemini-3-flash-preview,llm,,95,85
11eb3063228a052bedb7db6f24d08df0a3f04ba9,gemini-3-flash-preview,llm,,98,15
0586c348039debf5d3cfe1ebfa23a7710b7f417f,gemini-3-flash-preview,llm,,95,75
4796a109e8a51aaeafb3d47785f6f9349d9910ef,gemini-3-flash-preview,llm,,85,95
5a622df002584594ebe07f5f51135319f9abd314,gemini-3-flash-preview,llm,,98,35
d2bcdb9a6c5643cadd687e30e258851c1faa0d15,gemini-3-flash-preview,llm,,92,98
2722efee8b411f4470bd56639fbf1b3d6b464ed7,gemini-3-flash-preview,llm,,94,98
6e1cd320f7b92c117c658a182f78c8786758af9e,gemini-3-flash-preview,llm,,88,70
cdea94f40e03c73dc26c5ab792e5f6a289d60220,gemini-3-flash-preview,llm,,90,30
66321b63b2e2eb79c91488697f05647dea7389f2,gemini-3-flash-preview,llm,,95,100
4fde45543cf5852c810f649ada7ed3ceda6f86f7,gemini-3-flash-preview,llm,,95,35
75f52bc727df25d8f6d140188e51d5355aa9d146,gemini-3-flash-preview,llm,,100,100
fcf5aacf160763fcd3b278dfede20741ae4713e8,gemini-3-flash-preview,llm,,95,30
00d3e801d792ad63738f2bf5f115c2b6f6f72713,gemini-3-flash-preview,llm,,70,60
7484b50767d5c76573aea11204382a0e56794f3b,gemini-3-flash-preview,llm,,98,98
69f066d936be63ab45b8386b65f33ceb6363684d,gemini-3-flash-preview,llm,,95,95
f563f460c2d7abaa71b58167dd58790399415e66,gemini-3-flash-preview,llm,,98,70
9d752b5d4a1432d7553476fbd465af5ae3aa3bf4,gemini-3-flash-preview,llm,,98,55
f67e18dfbd86e80c8b68c56465b17d85e3b483ff,gemini-3-flash-preview,llm,,95,75
94cc72dce14026172816ba199a63b338a7ab48f2,gemini-3-flash-preview,llm,,90,95
2e0aea39405bc544f7a26bac4e6104732dc77b99,gemini-3-flash-preview,llm,,90,35
0682924fcecc79694dd556e943e50f5e197de52f,gemini-3-flash-preview,llm,,30,35
811f3894bc8c81d2b9c0b2fd7c1307796ce0849b,gemini-3-flash-preview,llm,,96,100
b4e9a2fafc5f41c180e374a6bc8eb563cebb1968,gemini-3-flash-preview,llm,,95,0
461f5851e021d9bdfb40a7a6ea7c7d2e8c73866f,gemini-3-flash-preview,llm,,85,90
05ac137df4953aa61d8c54f20ee5868e468719ac,gemini-3-flash-preview,llm,,95,30
315a03bc6901df26611cea14c4d14f21dc3f4c0e,gemini-3-flash-preview,llm,,85,70
73139f821cf76aa99088ae158e553b21b4ee9294,gemini-3-flash-preview,llm,,94,85
ffb7abe9267e1c44588166d3ca3c7bc9ea876502,gemini-3-flash-preview,llm,,95,55
9bdd4d3227b09012d62617a835f1621d03a5a551,gemini-3-flash-preview,llm,,94,100
35ff77e72777fbbca61f67449ee40be4d0730c5f,gemini-3-flash-preview,llm,,95,100
b7b15be52847f34c3f4e89f79916b7f1eef935f7,gemini-3-flash-preview,llm,,75,95
114e6f0b468637736b5f15fafa80fc6922898c4c,gemini-3-flash-preview,llm,,88,98
03b5ffcdc1cb1dec54913773c14448b5bf978215,gemini-3-flash-preview,llm,,95,85
7cb8d092815d8cbfc8eb573959f17706eccbf795,gemini-3-flash-preview,llm,,95,100
66017b23a574099ddad764fe7dfb1d1f758697c9,gemini-3-flash-preview,llm,,90,70
5bf7d84c816b60b078f60257756861ec6fced931,gemini-3-flash-preview,llm,,62,98
ab4cdd2ad313b18a6a2c28f35ba31fcba197438c,gemini-3-flash-preview,llm,,95,100
5912721c0e8016a4306b8cf9097e1a0949e0ba72,gemini-3-flash-preview,llm,,92,65
30965949e51d26353c9314c48f44f2f95c2ed265,gemini-3-flash-preview,llm,,95,95
a6193af9be59206bfff0be15c3bd68ebaaf34894,gemini-3-flash-preview,llm,,100,100
49a8cf3160b231cfbaee06f7c2467b3e819ddcd0,gemini-3-flash-preview,llm,,88,10
7d7487e04e516d9b48cf77dedd9b4d72c9ad3ffd,gemini-3-flash-preview,llm,,95,95
87322fc4317d1d57eb4b367f785d14b731262e0d,gemini-3-flash-preview,llm,,98,100
f34cc01a5bb417cd41ac8a566b15b440c38f4a61,gemini-3-flash-preview,llm,,95,98
4885067ac2f066cfa990fb117b64e2b355ebc126,gemini-3-flash-preview,llm,,95,40
e513b6c6fc8108ed6b8d3b7212dfc9448b234bbb,gemini-3-flash-preview,llm,,95,100
f5b6f04b513d4998875f47112e4b4146a8d09f4c,gemini-3-flash-preview,llm,,90,95
5f4f7a72ff19350fda913b65aec3ab1024f39915,gemini-3-flash-preview,llm,,95,98
c5c65102d7af89114b01bb1dfa3afb6f62e0b111,gemini-3-flash-preview,llm,,92,98
9723236419333e680a0501e146d84d76f69970fb,gemini-3-flash-preview,llm,,95,95
5c006b0ffbeeabbf6b3ed05cc7df5ca5d1bfd2d4,gemini-3-flash-preview,llm,,95,100
14b3802353782424bf1b2b45d174eb8bc61b4f41,gemini-3-flash-preview,llm,,50,75
38f9868a261e01e0d5055e52845eedfacf5b9dd5,gemini-3-flash-preview,llm,,95,100
40a02ef708479ff3bc45e44e0648fdaf0de040ae,gemini-3-flash-preview,llm,,60,100
76da88fa9eebbee40b0b6dd3e35caccde914caa0,gemini-3-flash-preview,llm,,95,45
809b3caf29857829ef87f6162b20b95888c8934d,gemini-3-flash-preview,llm,,88,75
81dc4934426641725fb1b1121b6cffe9a17f7c37,gemini-3-flash-preview,llm,,95,55
7fcd97b629e37c71ede8ac523d4652dba5e18c13,gemini-3-flash-preview,llm,,95,60
d1f91fdddc8395c2822726c219d116ff16c65287,gemini-3-flash-preview,llm,,65,90
cdd47730cf57e31c9285c8d1d5e756b714b3a82e,gemini-3-flash-preview,llm,,95,98
63ce72833447e73846044f9af3b0101914ef66d9,gemini-3-flash-preview,llm,,100,100
45489be87419c5cee7973f6546c9e3941a6ae6ae,gemini-3-flash-preview,llm,,90,95
31109b5541f9ee8ea771e3c12833050efa9f8c9e,gemini-3-flash-preview,llm,,98,100
b2823a6c067844eb1cd386632577de12ec55564c,gemini-3-flash-preview,llm,,88,78
8d99627a9b05a6a05c84cd3afd2ee8ebbe60c1f0,gemini-3-flash-preview,llm,,92,90
c83bf411fbe1f734e88266d19f7df0ebeb72477f,gemini-3-flash-preview,llm,,92,100
76a1dcd899ce7e64ec3f43abe0655cd57f6a9af4,gemini-3-flash-preview,llm,,92,98
c48d6a447849ec7c7d02502cdba0a1d960ecd4c7,gemini-3-flash-preview,llm,,95,60
a861081bd228a2833a033c7641331b8da4cf3f75,gemini-3-flash-preview,llm,,58,72
816ff7006d6123b54d3c0d00e475d4b9e57d1ea7,gemini-3-flash-preview,llm,,90,65
a3cbe57f0a37bcc1bbf4392ebd394ea2c33b8afe,gemini-3-flash-preview,llm,,65,35
c2d2726f8d89d3f3265bbcf4ec41ae071d08bf73,gemini-3-flash-preview,llm,,72,88
89ac42a7fe4439a1e1f67760708f3e94f03574dd,gemini-3-flash-preview,llm,,95,100
95c857436753bae3882f6f7e6f5a99ce0016c7d1,gemini-3-flash-preview,llm,,78,70
21b2c104690957655266bda53f61fe245c799e90,gemini-3-flash-preview,llm,,48,90
5bd1bbeebda925d86e6d5dcb466eb634d4671b4a,gemini-3-flash-preview,llm,,95,98
60cabe417660a4ecbc23c4bdd05fa708c774c9ff,gemini-3-flash-preview,llm,,100,85
72b09adea2dbd65a3d99dfa431c034c14180156c,gemini-3-flash-preview,llm,,95,98
c5fbe52d4985c864997ff32c9ff986c7685ded1b,gemini-3-flash-preview,llm,,95,100
1e18aa2502288f644f8ae414b02138929b6561e2,gemini-3-flash-preview,llm,,88,95
33f9b845de65356a3b519fbad87ff62a27a4bd27,gemini-3-flash-preview,llm,,92,80
456e4668eed55444340674157fb259cc4fbcc1cf,gemini-3-flash-preview,llm,,95,70
8afc94ec777297fb135510ead03875f1620cd154,gemini-3-flash-preview,llm,,95,100
2546339b78912e70d022c92e795d81cf2b2dbdf4,gemini-3-flash-preview,llm,,95,100
21e7d94f86772b7d82e1dea493686e89c6cc1800,gemini-3-flash-preview,llm,,98,95
b535a47412d4f62b0aaecfce07fa3a1cf8ca03a3,gemini-3-flash-preview,llm,,95,95
d2f14a6a01a708fbf43d640fd24588606b9fc0a2,gemini-3-flash-preview,llm,,30,20
de3c232714dfd74bf19ef7d615dd99d18e2ea0fe,gemini-3-flash-preview,llm,,90,95
e7e47687ffbd8fc05ab8cfb989f31d54f8a1c8bc,gemini-3-flash-preview,llm,,78,75
ea433f9a1f3a7a61682fd244777b4ac4094feaad,gemini-3-flash-preview,llm,,45,55
48570132c8ddb3ac3b622279671d65ea2d9d6b5c,gemini-3-flash-preview,llm,,95,100
0f5779e054b19d688b1e693fe3af0c2c9b386ba4,gemini-3-flash-preview,llm,,95,100
91836b79076bfdad7e6629ed21b275a3fa5cd30d,gemini-3-flash-preview,llm,,92,95
7c0612043467eaad9def4b31caf02851aadfe9a5,gemini-3-flash-preview,llm,,98,100
b7d093ea46ae1c7294264f7dc2a1c6c6e899a894,gemini-3-flash-preview,llm,,90,95
7366cdda827c3c4287f12f84a8be673f638bf0ad,gemini-3-flash-preview,llm,,42,65
5a8f3e7918c18794699b1e70a8178a4c13b7e989,gemini-3-flash-preview,llm,,95,45
9800c67c4d73bb9ca75d8d54e75154e9359fdb2a,gemini-3-flash-preview,llm,,90,95
6ee9083ba928af5973cc227488d5197bdb316776,gemini-3-flash-preview,llm,,68,95
70ec01d158700aa2927ad5f850889859c626410e,gemini-3-flash-preview,llm,,45,85
3fc124f455111cfabfe4efd53c094b70445d44db,gemini-3-flash-preview,llm,,92,90
10db625af733fd61b42bd98ffaffb7a2b5eeb400,gemini-3-flash-preview,llm,,95,95
1c2886437147b98082b6d622f464a5ad12424c32,gemini-3-flash-preview,llm,,95,70
6e83fa175403daa642bf94db05c7fce5adbc63b3,gemini-3-flash-preview,llm,,85,98
d99899a7ae75c5168e1618350fd71c32ab0e9fe2,gemini-3-flash-preview,llm,,98,95
17fd4e47355b9916471304b0582b9069a4bbd920,gemini-3-flash-preview,llm,,95,100
8d7a815fa6e50f38151eb57f6524c99ca7d2f9fb,gemini-3-flash-preview,llm,,98,100
99e3bd69c4f074cb5f1245ebb33024a42b983484,gemini-3-flash-preview,llm,,90,98
42b2b494aa4eddb4f9cf1dccfe872a2071d61957,gemini-3-flash-preview,llm,,95,100
73092c2e504c33393335ee01bfc42184765d0127,gemini-3-flash-preview,llm,,60,10
7d99d74253cb89ed8d78affc67e0814c1b7eb210,gemini-3-flash-preview,llm,,95,100
4b83d51e743734641207228b650579a69588ff7e,gemini-3-flash-preview,llm,,92,98
d1eceb6e16de9bb30ef5a1090f9639ee86694689,gemini-3-flash-preview,llm,,95,100
496a797dee79164d5c5f3d3c775d80b8baf055ca,gemini-3-flash-preview,llm,,98,10
7d9408dfccf044b80481097acdd09bd7790ff82e,gemini-3-flash-preview,llm,,95,100
c7bdb8284c813ae6590f39a0b57adb193cec359c,gemini-3-flash-preview,llm,,88,95
cc568d38c06b4101e795410a11cf0c87e2a9d7f0,gemini-3-flash-preview,llm,,95,100
b7389fe705c2940a43e07c9de22b61a2b6c7df45,gemini-3-flash-preview,llm,,42,55
c2f272537b75df8c6ce6ca78d4bc2b42bdb78ea5,gemini-3-flash-preview,llm,,95,100
8af86ee0a6a71ac2404422668bb2e0c7144e8f25,gemini-3-flash-preview,llm,,88,100
46173ca6c5c3b099d26b548b42fcb6ade10ae09e,gemini-3-flash-preview,llm,,98,98
95f97c38fffc95d8a7fb9eda04fa8548b750d1c8,gemini-3-flash-preview,llm,,95,55
648a460dce478d3e2ef0ea59424e3e31dee4bbe5,gemini-3-flash-preview,llm,,45,95
e0b4c6c6c3b7cbefe21ee71ff7d6ebf1abece567,gemini-3-flash-preview,llm,,65,100
b685681c665f6bb8591e6376137a0f23739b1ef5,gemini-3-flash-preview,llm,,40,40
706d25f785135993dc3daa10b9138ed7a9b1f485,gemini-3-flash-preview,llm,,70,45
